word,count,mean,std,min,max
evocation,3,1.8773333333333333,0.16960018343805597,1.653,2.063
wry,3,0.759,0.1695346572238255,0.583,0.988
banquets,3,1.168,0.16952482610717134,0.944,1.354
johann,2,0.6215,0.1695,0.452,0.791
euxine,2,1.2395,0.16949999999999998,1.07,1.409
quilted,3,0.7123333333333334,0.16935236113565766,0.55,0.946
vibrates,3,1.6936666666666664,0.16909629078000368,1.503,1.914
crookedly,3,1.072,0.16903845716285984,0.833,1.196
goggly,2,1.238,0.16900000000000004,1.069,1.407
twitter,2,0.891,0.16900000000000004,0.722,1.06
lepidoptera,2,1.498,0.16900000000000004,1.329,1.667
northeastern,2,0.319,0.169,0.15,0.488
archly,2,0.583,0.169,0.414,0.752
reflexion,2,1.612,0.16899999999999993,1.443,1.781
incautious,3,1.34,0.16893193895767608,1.113,1.518
skeptical,3,0.8936666666666667,0.16882403725641543,0.664,1.065
wherewithal,4,1.1555,0.16880980421764613,0.943,1.379
grotesquely,6,1.8215000000000001,0.16867498332592185,1.61,2.043
terrys,6,0.695,0.16858232410309215,0.367,0.874
decorating,3,1.3259999999999998,0.16853090715553243,1.196,1.564
putteth,2,0.9505,0.16849999999999998,0.782,1.119
guttering,2,1.4365,0.16849999999999998,1.268,1.605
tougher,2,1.1585,0.16849999999999998,0.99,1.327
gladiator,2,1.9175,0.16849999999999987,1.749,2.086
starkey,5,0.6486000000000001,0.16837648291848833,0.419,0.94
graciosas,3,0.8130000000000001,0.16837062293246607,0.58,0.972
outlandish,4,1.115,0.1683107245543195,0.837,1.252
pleadings,5,0.974,0.16830448597705294,0.72,1.154
antheas,4,1.3965,0.16829364218531842,1.163,1.573
waterfalls,3,1.0026666666666666,0.16817120905659078,0.773,1.171
edifices,3,0.8420000000000001,0.1681328839539329,0.665,1.068
grenfell,6,0.8733333333333334,0.16811966637553805,0.574,1.093
thickest,4,1.4965,0.1680781068432174,1.26,1.717
pym,3,2.0476666666666667,0.1680185174979896,1.919,2.285
mackerel,2,0.519,0.16800000000000004,0.351,0.687
donnithornes,2,1.1909999999999998,0.16800000000000004,1.023,1.359
unseat,2,0.2,0.168,0.032,0.368
moslems,2,0.6759999999999999,0.16799999999999998,0.508,0.844
temp,3,1.5999999999999999,0.16797023545854783,1.389,1.8
ness,11,0.17481818181818182,0.16796147728345234,0.002,0.555
innings,3,0.307,0.16784715269156839,0.177,0.544
panther,4,0.94275,0.16762513982097071,0.686,1.119
undisguised,4,1.025,0.167581323541736,0.808,1.229
pushbutton,3,1.5063333333333333,0.16757353278154907,1.351,1.739
unpleasing,3,1.0279999999999998,0.16751318356077724,0.867,1.259
aiding,5,0.6821999999999999,0.1675080893569024,0.373,0.845
incentives,2,1.3235000000000001,0.1675000000000001,1.156,1.491
unqualified,2,2.0125,0.1675000000000001,1.845,2.18
chinned,2,0.2695,0.1675,0.102,0.437
weakling,2,0.5025000000000001,0.1675,0.335,0.67
reputations,2,1.3745,0.16749999999999998,1.207,1.542
rivalled,2,1.2365,0.16749999999999998,1.069,1.404
partlet,2,0.7205,0.16749999999999998,0.553,0.888
sumeria,2,1.1595,0.16749999999999998,0.992,1.327
pretenders,2,1.9874999999999998,0.16749999999999987,1.82,2.155
bordentown,3,0.6103333333333333,0.16746409233690135,0.44,0.838
quay,3,0.7680000000000001,0.1673977299726612,0.547,0.952
sultry,5,1.2228,0.1672153103038116,0.963,1.46
daintily,6,1.8685,0.16712744637950197,1.614,2.034
aspiring,4,1.54325,0.16704845853823375,1.337,1.717
darken,3,0.4366666666666667,0.16701563466401048,0.206,0.596
effecting,3,0.68,0.16701097768310524,0.542,0.915
maitre,4,0.5525,0.1670007485013166,0.434,0.84
hauberk,2,1.034,0.16700000000000004,0.867,1.201
rossitur,2,1.359,0.16700000000000004,1.192,1.526
slemons,2,0.641,0.16700000000000004,0.474,0.808
controllable,2,1.581,0.16700000000000004,1.414,1.748
possessors,2,0.487,0.167,0.32,0.654
cornstarch,2,0.542,0.16699999999999998,0.375,0.709
volubly,2,1.501,0.16699999999999993,1.334,1.668
jollity,3,1.0973333333333333,0.16695375274475127,0.92,1.321
splinters,5,1.4415999999999998,0.16672924158647154,1.159,1.672
athelney,4,0.28175,0.1667158885649475,0.113,0.478
communed,3,2.2936666666666667,0.16657597532524174,2.091,2.499
dominates,2,0.8975,0.16650000000000004,0.731,1.064
frugality,2,1.4264999999999999,0.16649999999999998,1.26,1.593
tireless,2,1.1705,0.16649999999999998,1.004,1.337
satisfies,2,1.2305000000000001,0.16649999999999998,1.064,1.397
terminates,2,1.2214999999999998,0.16649999999999998,1.055,1.388
tranquility,4,1.5595,0.1663978665728621,1.277,1.705
unfrequent,3,1.1043333333333332,0.16633767529403018,0.883,1.284
benyon,18,0.6866111111111112,0.16624785341601286,0.385,1.047
sanitarium,3,0.715,0.16617460696508357,0.48,0.834
mistresss,7,0.458,0.16611355840422626,0.233,0.766
humphrey,11,0.8797272727272727,0.1660624695759186,0.469,1.105
inoculation,2,1.4409999999999998,0.16600000000000004,1.275,1.607
harried,2,1.1935,0.16549999999999998,1.028,1.359
titanic,3,1.1473333333333333,0.16544552644971158,0.914,1.279
religionist,2,1.474,0.16500000000000004,1.309,1.639
libations,2,0.716,0.16499999999999998,0.551,0.881
shannon,2,1.3359999999999999,0.16499999999999992,1.171,1.501
hellenic,5,0.639,0.16480048543617826,0.382,0.887
acknowledgement,3,0.47000000000000003,0.16468960703901953,0.252,0.65
napoleonic,3,1.593,0.1646592440972163,1.438,1.821
condemns,4,1.2915,0.1645075986086965,1.026,1.472
regimen,2,0.5135000000000001,0.16450000000000004,0.349,0.678
coincides,2,1.7405,0.16449999999999998,1.576,1.905
unroll,2,1.3624999999999998,0.16449999999999998,1.198,1.527
hetchy,2,0.8405,0.16449999999999992,0.676,1.005
helma,3,1.9159999999999997,0.16435936237403692,1.687,2.065
greenland,4,1.771,0.16420109622045773,1.613,2.031
unraveling,2,0.898,0.16400000000000003,0.734,1.062
wayfarer,2,0.44799999999999995,0.164,0.284,0.612
skeins,2,0.923,0.16399999999999998,0.759,1.087
attributing,3,1.2993333333333332,0.1638379958644785,1.141,1.525
persevering,3,0.8783333333333334,0.16372809437872562,0.648,1.014
ducie,3,0.239,0.16350127420502467,0.017,0.406
insides,2,1.1764999999999999,0.1635000000000001,1.013,1.34
bogies,2,1.1875,0.16349999999999998,1.024,1.351
raucous,2,0.7815,0.16349999999999998,0.618,0.945
bragwaine,2,0.7745,0.16349999999999998,0.611,0.938
huntress,2,0.40049999999999997,0.16349999999999998,0.237,0.564
pampered,3,0.7393333333333333,0.16342650403842768,0.509,0.871
registered,3,0.8696666666666667,0.1631243561077117,0.664,1.063
foreseeing,2,1.169,0.16300000000000003,1.006,1.332
gingerbread,2,1.637,0.16300000000000003,1.474,1.8
rumor,4,1.4905,0.1629486115313659,1.321,1.686
elevator,4,0.7382500000000001,0.16252903586744122,0.549,0.997
abhor,2,1.4255,0.1625000000000001,1.263,1.588
decencies,2,0.48150000000000004,0.1625,0.319,0.644
decrepit,2,1.3455,0.16249999999999998,1.183,1.508
lapel,2,0.9065,0.16249999999999998,0.744,1.069
loped,2,0.7035,0.16249999999999998,0.541,0.866
decimal,2,0.7105,0.16249999999999998,0.548,0.873
semyon,2,1.3685,0.16249999999999998,1.206,1.531
rustled,4,0.8659999999999999,0.16249461529539982,0.598,1.015
gert,3,0.47200000000000003,0.162433576167819,0.328,0.699
glades,3,1.281,0.16238431779783005,1.07,1.465
pere,7,0.9171428571428571,0.1623192872717477,0.686,1.204
santonine,3,1.3113333333333335,0.16229465658349795,1.082,1.434
lon,3,0.5083333333333333,0.1620706293221844,0.293,0.684
fatuus,2,1.685,0.16200000000000003,1.523,1.847
cyclopean,2,1.6179999999999999,0.16200000000000003,1.456,1.78
rift,2,1.082,0.16199999999999998,0.92,1.244
kernal,2,1.409,0.16199999999999992,1.247,1.571
unreserved,3,0.5773333333333334,0.1619512958337235,0.349,0.707
ellens,3,0.638,0.16181676880554335,0.471,0.857
uncared,4,1.69875,0.16177356860748293,1.512,1.912
dungeons,3,1.1293333333333335,0.16151848879376696,0.901,1.249
hester,2,0.6405000000000001,0.16150000000000003,0.479,0.802
wrangell,2,1.3535,0.16149999999999998,1.192,1.515
brewed,2,2.3025,0.16149999999999998,2.141,2.464
homeland,2,1.8475,0.16149999999999998,1.686,2.009
christi,2,1.0825,0.16149999999999998,0.921,1.244
cored,2,1.2355,0.16149999999999998,1.074,1.397
yep,4,1.07125,0.16147658498989878,0.883,1.312
stanza,3,2.452,0.16108589841034088,2.243,2.635
southwestern,2,0.371,0.16100000000000003,0.21,0.532
nomadic,2,0.47,0.161,0.309,0.631
workingmen,2,0.7150000000000001,0.16099999999999998,0.554,0.876
starter,2,1.529,0.16099999999999992,1.368,1.69
bolivar,4,0.37199999999999994,0.16094253632896433,0.156,0.56
toboso,4,2.0124999999999997,0.1608671812396798,1.755,2.15
fireplaces,3,0.42966666666666664,0.16058296574944955,0.252,0.641
nods,3,1.5866666666666667,0.16053313953476675,1.394,1.787
addio,3,2.2623333333333333,0.16053313953476675,2.128,2.488
tighten,2,2.2984999999999998,0.1605000000000001,2.138,2.459
residents,2,0.7455,0.16050000000000003,0.585,0.906
wooed,2,1.1375,0.16050000000000003,0.977,1.298
ragamuffin,2,0.6105,0.1605,0.45,0.771
condensing,2,1.8335,0.16049999999999998,1.673,1.994
haljan,2,1.7545000000000002,0.16049999999999998,1.594,1.915
semaphore,3,0.9239999999999999,0.16044313634431365,0.727,1.12
detecting,3,1.8259999999999998,0.16033090781256124,1.663,2.044
elaine,4,0.62725,0.1600490159294958,0.352,0.75
resulting,7,0.6205714285714284,0.16003201210370122,0.324,0.822
oddest,2,2.557,0.16000000000000014,2.397,2.717
snobling,2,1.3290000000000002,0.16000000000000003,1.169,1.489
parables,2,1.9729999999999999,0.16000000000000003,1.813,2.133
unpalatable,2,1.916,0.16000000000000003,1.756,2.076
miuesov,2,1.42,0.16000000000000003,1.26,1.58
usurers,2,1.234,0.15999999999999992,1.074,1.394
mooring,2,1.52,0.15999999999999992,1.36,1.68
dante,2,1.478,0.15999999999999992,1.318,1.638
allspice,3,0.664,0.15952429282087416,0.462,0.852
calcined,2,0.8185,0.15949999999999998,0.659,0.978
zyobor,2,1.3845,0.15949999999999998,1.225,1.544
unevenly,3,0.8943333333333333,0.15945811013833347,0.679,1.06
teek,2,1.341,0.15900000000000003,1.182,1.5
ovum,2,1.872,0.15900000000000003,1.713,2.031
messieurs,2,0.44699999999999995,0.159,0.288,0.606
mediate,2,0.8,0.15899999999999997,0.641,0.959
inauspicious,2,1.5979999999999999,0.15899999999999992,1.439,1.757
acacias,3,1.524,0.1589989517785154,1.324,1.713
ironically,5,0.6392,0.15893822699401172,0.426,0.828
smashing,2,2.0505,0.15850000000000009,1.892,2.209
shipboard,2,1.0665,0.15850000000000003,0.908,1.225
salty,2,0.6945,0.15849999999999997,0.536,0.853
evensong,2,0.9185,0.15849999999999997,0.76,1.077
nourish,3,1.920333333333333,0.15844732738533499,1.742,2.127
aircars,6,1.0443333333333333,0.15844627550757456,0.713,1.17
inserting,3,1.7543333333333333,0.15840945538557835,1.594,1.97
prawns,3,0.22033333333333335,0.15803234549364323,0.071,0.439
chancel,3,0.9119999999999999,0.15800632898716432,0.72,1.107
funning,2,1.949,0.15800000000000014,1.791,2.107
blandishments,2,1.2890000000000001,0.15800000000000003,1.131,1.447
capon,2,0.61,0.158,0.452,0.768
tassel,3,0.782,0.1578416928444446,0.603,0.987
bloodstained,2,0.7395,0.15750000000000003,0.582,0.897
seasonable,2,1.0915000000000001,0.15750000000000003,0.934,1.249
whiles,2,0.49950000000000006,0.1575,0.342,0.657
predominance,2,1.8005,0.15749999999999997,1.643,1.958
spinach,3,0.48600000000000004,0.15734675084030172,0.265,0.619
bandits,3,0.9196666666666666,0.15732203349252202,0.737,1.121
desiree,6,0.8503333333333334,0.15708773203390375,0.578,1.039
wheedling,3,0.5453333333333333,0.15707818293943804,0.325,0.68
exhort,2,1.916,0.15700000000000003,1.759,2.073
touchingly,2,1.357,0.15700000000000003,1.2,1.514
moulton,2,1.292,0.15700000000000003,1.135,1.449
feebleness,2,0.696,0.15699999999999997,0.539,0.853
schoolmates,2,2.142,0.15699999999999992,1.985,2.299
misanthropy,2,1.616,0.15699999999999992,1.459,1.773
vanishes,3,1.3203333333333334,0.156933814782609,1.107,1.48
grudging,2,0.8875,0.15650000000000003,0.731,1.044
pavlovnas,2,0.7175,0.15649999999999997,0.561,0.874
hawse,2,1.0354999999999999,0.15649999999999997,0.879,1.192
meredith,2,0.9125,0.15649999999999997,0.756,1.069
leathery,2,0.5485,0.15649999999999997,0.392,0.705
atlas,4,0.54575,0.15642310411189264,0.344,0.782
dissolving,4,0.8995,0.15608731530781098,0.645,1.07
asylums,2,0.9500000000000001,0.15600000000000003,0.794,1.106
wintons,2,0.362,0.156,0.206,0.518
laploshkas,2,0.358,0.156,0.202,0.514
andelys,2,1.101,0.15599999999999997,0.945,1.257
sagely,4,0.28500000000000003,0.1559134375222354,0.104,0.534
distrustful,2,2.1855,0.1555000000000002,2.03,2.341
savannah,2,0.47550000000000003,0.1555,0.32,0.631
homo,2,0.4095,0.15549999999999997,0.254,0.565
eared,4,0.23025,0.15547728933834676,0.0,0.438
citys,3,0.702,0.15516013233645642,0.514,0.894
streamlet,2,1.09,0.15500000000000003,0.935,1.245
unaffectedly,2,1.695,0.15500000000000003,1.54,1.85
portent,2,0.725,0.15500000000000003,0.57,0.88
mien,2,1.036,0.15500000000000003,0.881,1.191
lacework,2,0.526,0.15500000000000003,0.371,0.681
rootless,2,0.9789999999999999,0.15499999999999997,0.824,1.134
tierra,2,1.8780000000000001,0.15499999999999992,1.723,2.033
the,125714,0.06440348728065291,0.15486595761814873,0.0,4.747
harriss,4,0.77125,0.15478109542188928,0.547,0.979
gorged,3,1.165,0.15470186381122458,0.947,1.29
persevered,3,1.3920000000000001,0.1546242757999748,1.214,1.591
premier,2,0.7655000000000001,0.15450000000000003,0.611,0.92
sandfords,2,0.48050000000000004,0.1545,0.326,0.635
tabernacle,2,0.8215,0.15449999999999997,0.667,0.976
balis,2,0.4195,0.15449999999999997,0.265,0.574
dislodged,2,1.0394999999999999,0.15449999999999997,0.885,1.194
jockobinskis,2,1.1745,0.15449999999999997,1.02,1.329
irate,2,2.2865,0.15449999999999986,2.132,2.441
browner,3,0.9023333333333333,0.15433585311117945,0.715,1.093
singleness,3,0.6589999999999999,0.15420332897400973,0.441,0.773
prow,4,1.5927499999999999,0.1541336676394875,1.347,1.773
cicero,3,0.8273333333333334,0.15403318545762215,0.674,1.038
marinade,3,1.2690000000000001,0.15402813595790432,1.09,1.466
coulee,2,1.8010000000000002,0.15400000000000003,1.647,1.955
endorsement,2,0.40700000000000003,0.15400000000000003,0.253,0.561
richardson,2,0.569,0.154,0.415,0.723
landscapes,2,1.377,0.15399999999999991,1.223,1.531
polk,2,1.8054999999999999,0.15350000000000008,1.652,1.959
gregor,2,0.7335,0.15350000000000003,0.58,0.887
welter,2,0.47250000000000003,0.1535,0.319,0.626
reproductions,2,1.2305,0.15349999999999997,1.077,1.384
orgy,2,1.2745,0.15349999999999997,1.121,1.428
pinnacles,2,0.6825,0.15349999999999997,0.529,0.836
conglomerate,2,1.4955,0.15349999999999997,1.342,1.649
shootin,2,1.1495,0.15349999999999997,0.996,1.303
rollin,2,1.0245,0.15349999999999997,0.871,1.178
argueyment,3,1.285,0.15333840571320242,1.153,1.5
seminary,4,1.137,0.1531388259064304,0.989,1.371
definable,2,1.33,0.15300000000000002,1.177,1.483
antecedents,2,0.508,0.15300000000000002,0.355,0.661
urbanity,2,0.763,0.15300000000000002,0.61,0.916
spinnaker,2,0.931,0.15300000000000002,0.778,1.084
nutshell,2,1.2530000000000001,0.1529999999999999,1.1,1.406
transforming,2,1.733,0.1529999999999999,1.58,1.886
edwins,3,0.961,0.15285941253321628,0.746,1.088
georgetown,3,0.8300000000000001,0.15277652524739088,0.681,1.04
mingott,11,0.3639090909090909,0.1525799072590279,0.089,0.655
centralization,2,1.2115,0.15250000000000008,1.059,1.364
buffon,2,2.6805000000000003,0.15250000000000008,2.528,2.833
diverge,2,1.1135,0.15250000000000002,0.961,1.266
floss,2,1.3995000000000002,0.15249999999999997,1.247,1.552
liveried,2,2.2845,0.15249999999999986,2.132,2.437
proprieties,3,1.704,0.15248169289021762,1.574,1.918
unmeaning,4,0.72975,0.15238991928602102,0.575,0.959
pedantic,5,0.6778000000000001,0.15220170826899415,0.383,0.791
incontrovertible,3,1.5090000000000001,0.15219066988485197,1.316,1.688
newborn,2,0.761,0.15200000000000002,0.609,0.913
skuytercliff,2,0.918,0.15200000000000002,0.766,1.07
aureole,2,1.19,0.15200000000000002,1.038,1.342
stocky,2,1.174,0.15200000000000002,1.022,1.326
embitter,2,1.045,0.15200000000000002,0.893,1.197
experimenter,2,1.278,0.15200000000000002,1.126,1.43
bindon,2,0.32599999999999996,0.152,0.174,0.478
settin,2,0.857,0.15199999999999997,0.705,1.009
pendulous,3,1.236,0.15195613402119262,1.03,1.392
canongate,3,0.718,0.15185080397109085,0.522,0.892
pungent,4,0.8240000000000001,0.15168552996248522,0.587,0.968
contrivances,3,1.7706666666666668,0.1516604394325985,1.572,1.94
reminder,2,0.7435,0.15150000000000002,0.592,0.895
veracity,2,1.6535,0.15149999999999997,1.502,1.805
plies,2,1.1635,0.15149999999999997,1.012,1.315
digby,3,0.6123333333333334,0.1513766457842454,0.409,0.772
uprooted,3,0.45166666666666666,0.15134581446328654,0.26,0.63
projectile,4,1.277,0.15134067529914094,1.085,1.433
hued,3,0.32466666666666666,0.15122242632037822,0.121,0.483
partridges,2,1.619,0.15100000000000002,1.468,1.77
conventionality,2,2.1740000000000004,0.15100000000000002,2.023,2.325
subjoined,2,1.23,0.15100000000000002,1.079,1.381
agreeableness,2,1.832,0.15100000000000002,1.681,1.983
girlie,2,0.633,0.15100000000000002,0.482,0.784
soldiering,2,1.437,0.15100000000000002,1.286,1.588
avoids,2,0.835,0.15099999999999997,0.684,0.986
udolpho,3,1.9523333333333335,0.15099080178018207,1.739,2.067
adherents,4,1.50325,0.1508018153073762,1.355,1.725
pavements,5,1.3334,0.15066466075360874,1.18,1.6
goodwood,2,1.5215,0.15049999999999997,1.371,1.672
nonconformity,2,0.9425,0.15049999999999997,0.792,1.093
thuvia,2,0.6975,0.15049999999999997,0.547,0.848
chink,3,0.9943333333333334,0.15038025875168,0.887,1.207
madagascar,5,0.8009999999999999,0.15029038558736885,0.587,0.981
lebanon,3,0.6513333333333334,0.1502826965717906,0.47,0.838
snubbed,3,0.8893333333333334,0.15027160595254033,0.714,1.081
suicidal,2,2.24,0.15000000000000013,2.09,2.39
provencal,2,1.46,0.15000000000000002,1.31,1.61
repassed,2,1.448,0.15000000000000002,1.298,1.598
outswelling,2,1.5739999999999998,0.15000000000000002,1.424,1.724
chitterlings,2,0.734,0.15000000000000002,0.584,0.884
cannons,2,0.521,0.15000000000000002,0.371,0.671
confiscated,4,1.03525,0.14978714063630433,0.817,1.181
forecasts,3,1.5520000000000003,0.14972864344094838,1.354,1.716
vixenish,3,0.7266666666666667,0.14971157455439293,0.517,0.857
romulus,3,1.4786666666666666,0.14954226455717762,1.343,1.687
ethandune,2,0.5585,0.1495,0.409,0.708
bareheaded,2,1.8825,0.14949999999999997,1.733,2.032
horrific,2,1.1715,0.14949999999999997,1.022,1.321
edibles,3,0.631,0.14921796138535065,0.508,0.841
tearless,2,0.653,0.14900000000000002,0.504,0.802
votary,2,1.205,0.14900000000000002,1.056,1.354
huber,3,1.1726666666666665,0.14869282281117532,1.015,1.372
circumstanced,4,0.9085000000000001,0.14850673385405794,0.775,1.159
inexcusable,2,0.9924999999999999,0.14850000000000002,0.844,1.141
adamson,2,0.7184999999999999,0.14850000000000002,0.57,0.867
mastiff,2,1.2814999999999999,0.14849999999999997,1.133,1.43
kapernaumovs,2,1.8695,0.14849999999999985,1.721,2.018
greased,3,1.0703333333333334,0.14837415168717524,0.88,1.242
rotate,3,1.152,0.14819581640518736,1.034,1.361
chatterton,2,0.291,0.148,0.143,0.439
scruff,2,1.49,0.1479999999999999,1.342,1.638
pinus,4,1.1015,0.1479907091678393,0.877,1.271
preferment,4,1.438,0.14788001893426989,1.261,1.671
zu,5,0.13899999999999998,0.1477538493576394,0.008,0.411
scents,4,0.761,0.14766008262221716,0.579,0.976
tarnished,2,1.6724999999999999,0.14750000000000008,1.525,1.82
relent,2,1.4425,0.14750000000000008,1.295,1.59
shrewdest,2,0.7555000000000001,0.14750000000000002,0.608,0.903
codes,2,0.6325000000000001,0.14750000000000002,0.485,0.78
gregg,2,0.5585,0.1475,0.411,0.706
dumas,2,1.0765,0.14749999999999996,0.929,1.224
parnassus,2,2.0705,0.14749999999999996,1.923,2.218
disheveled,2,1.3615,0.14749999999999996,1.214,1.509
danube,5,1.2531999999999999,0.14732196034536055,1.05,1.505
kellynch,6,0.5296666666666666,0.14730203287425764,0.238,0.702
imaginatively,3,1.523,0.1472231865796508,1.315,1.635
churchmen,4,1.47375,0.14711113995887598,1.232,1.625
convened,3,1.546,0.14708047683722908,1.341,1.679
lamentable,3,0.883,0.147080476837229,0.675,0.988
hettys,2,0.509,0.14700000000000002,0.362,0.656
georgics,2,1.448,0.14700000000000002,1.301,1.595
famishing,2,0.9829999999999999,0.14699999999999996,0.836,1.13
carlyles,2,0.9909999999999999,0.14699999999999996,0.844,1.138
yeah,3,1.7823333333333335,0.14692931028975198,1.617,1.974
pence,3,1.633,0.14691721024667834,1.426,1.752
overlap,4,0.565,0.14680088555591211,0.41,0.784
guzman,3,0.9943333333333332,0.14657042296755818,0.816,1.175
maypole,2,2.2525,0.14650000000000007,2.106,2.399
reid,2,0.7424999999999999,0.14650000000000002,0.596,0.889
caswalls,2,0.8345,0.14650000000000002,0.688,0.981
ballasted,2,1.6484999999999999,0.14649999999999996,1.502,1.795
averting,2,1.2125,0.14649999999999996,1.066,1.359
cyclist,2,2.0955,0.14649999999999996,1.949,2.242
brunswick,3,0.8526666666666666,0.14638381817066465,0.658,1.011
merryland,3,0.8569999999999999,0.1461802540244976,0.658,1.005
poplars,3,0.6336666666666666,0.14606467365139622,0.462,0.819
misunderstandings,2,1.241,0.14600000000000002,1.095,1.387
warwickshire,2,1.229,0.14600000000000002,1.083,1.375
noblemans,2,0.318,0.14600000000000002,0.172,0.464
cheapening,2,1.499,0.14600000000000002,1.353,1.645
hibbert,2,0.265,0.146,0.119,0.411
apiarian,3,1.5556666666666665,0.14590483961206435,1.451,1.762
ruffle,3,0.25666666666666665,0.14581799919382,0.054,0.391
envelopes,3,0.782,0.14568459081179447,0.676,0.988
cucumber,3,1.168,0.14566628527791417,1.064,1.374
gout,4,0.95875,0.1455358632777502,0.832,1.206
dearth,3,1.3233333333333333,0.14551135885406177,1.196,1.527
ocular,2,0.8885000000000001,0.14550000000000002,0.743,1.034
regains,2,0.7195,0.14550000000000002,0.574,0.865
purkis,2,0.7464999999999999,0.14550000000000002,0.601,0.892
exudes,2,1.5785,0.14549999999999996,1.433,1.724
syringa,2,2.1745,0.14549999999999996,2.029,2.32
pessimistic,2,1.3605,0.14549999999999996,1.215,1.506
bountiful,3,0.6343333333333333,0.14504558670370574,0.481,0.829
sandoval,2,2.331,0.14500000000000002,2.186,2.476
betsys,2,0.664,0.14500000000000002,0.519,0.809
russias,2,0.765,0.14500000000000002,0.62,0.91
huberts,2,1.167,0.14500000000000002,1.022,1.312
knolls,2,1.347,0.14500000000000002,1.202,1.492
mezquite,2,0.612,0.145,0.467,0.757
misfits,2,0.566,0.145,0.421,0.711
navigable,2,1.1179999999999999,0.14499999999999996,0.973,1.263
bridesmaid,2,1.366,0.1449999999999999,1.221,1.511
warrants,4,1.2615,0.1449232555527235,1.103,1.413
fin,6,0.19283333333333333,0.1446944097822104,0.013,0.438
digest,3,1.7779999999999998,0.14456140563788109,1.589,1.94
declarations,2,2.3495,0.14450000000000007,2.205,2.494
purim,2,0.1935,0.14450000000000002,0.049,0.338
foothold,2,0.9115,0.14450000000000002,0.767,1.056
whoops,2,0.1445,0.1445,0.0,0.289
mellersh,3,1.5596666666666668,0.1444999038830899,1.371,1.722
ami,3,1.16,0.14445299120013638,1.0,1.35
guglielmo,2,2.194,0.14400000000000013,2.05,2.338
pickerings,2,0.584,0.144,0.44,0.728
humid,2,0.81,0.14399999999999996,0.666,0.954
incursion,3,2.5706666666666664,0.1438363267359428,2.384,2.734
buckets,4,1.13225,0.14380955288158018,0.983,1.278
consummate,6,1.262,0.1436535183465178,1.068,1.521
concomitant,2,1.0415,0.14350000000000002,0.898,1.185
okanagan,2,1.1175,0.14349999999999996,0.974,1.261
unobtrusively,2,1.7075,0.14349999999999996,1.564,1.851
pinkney,11,0.3405454545454545,0.14344423283591537,0.129,0.528
melodious,4,1.152,0.1433544558079727,1.002,1.337
penitentiary,3,0.9380000000000001,0.14331085094995424,0.764,1.115
crevassed,3,1.2986666666666666,0.14323950417240192,1.098,1.423
sebaste,3,1.3256666666666665,0.14320692099972757,1.206,1.527
monterey,3,0.9023333333333333,0.14304855430548363,0.76,1.098
mechlin,2,0.781,0.14300000000000002,0.638,0.924
shoppers,2,1.194,0.14300000000000002,1.051,1.337
yearned,2,1.677,0.14300000000000002,1.534,1.82
sedleys,2,0.167,0.14300000000000002,0.024,0.31
passivity,2,1.157,0.14300000000000002,1.014,1.3
abigail,2,0.575,0.143,0.432,0.718
effulgence,2,0.5469999999999999,0.14299999999999996,0.404,0.69
romping,5,0.42799999999999994,0.14264922011704098,0.267,0.647
supersede,2,1.4015,0.14250000000000007,1.259,1.544
memoir,2,0.6375,0.14250000000000002,0.495,0.78
waifs,2,0.9485,0.14249999999999996,0.806,1.091
moderated,2,1.2555,0.14249999999999996,1.113,1.398
bituminous,2,0.8865,0.14249999999999996,0.744,1.029
professorship,2,2.7344999999999997,0.14249999999999985,2.592,2.877
intestines,3,1.1460000000000001,0.14243829073204534,0.983,1.33
neeoka,3,2.7756666666666674,0.14242034810923454,2.575,2.891
trans,3,1.221,0.1421829806974098,1.043,1.391
unheeding,4,1.3025,0.14214341349496296,1.154,1.506
hoellenrachen,2,2.1639999999999997,0.14200000000000013,2.022,2.306
cosmic,2,0.753,0.14200000000000002,0.611,0.895
sprout,2,1.173,0.14200000000000002,1.031,1.315
mazes,2,0.9390000000000001,0.14199999999999996,0.797,1.081
enfants,2,2.298,0.1419999999999999,2.156,2.44
portsmouth,3,0.7636666666666666,0.14199139254037743,0.597,0.944
commemorate,3,1.2790000000000001,0.14173449356690368,1.092,1.435
halfpence,4,0.8932500000000001,0.141723983503146,0.728,1.119
secondhand,2,1.1745,0.14150000000000007,1.033,1.316
odorous,2,0.9405000000000001,0.14150000000000001,0.799,1.082
relentlessly,2,0.8574999999999999,0.14150000000000001,0.716,0.999
glucks,2,0.5705,0.1415,0.429,0.712
amateurish,2,2.2575000000000003,0.14149999999999996,2.116,2.399
cavernous,2,1.3605,0.14149999999999996,1.219,1.502
crumbles,3,1.0336666666666667,0.14140328457602702,0.85,1.194
variegated,3,1.2236666666666667,0.141403284576027,1.04,1.384
midwives,3,0.6113333333333334,0.14134198086752414,0.415,0.742
cosmopolitan,3,1.2346666666666668,0.14123581541363914,1.124,1.434
rammed,3,0.9870000000000001,0.14115476140274782,0.833,1.174
typed,2,1.9340000000000002,0.14100000000000013,1.793,2.075
jeddak,2,0.714,0.14100000000000001,0.573,0.855
vespers,2,1.093,0.14100000000000001,0.952,1.234
pillared,2,1.478,0.14100000000000001,1.337,1.619
meccans,2,0.938,0.14099999999999996,0.797,1.079
flooring,2,2.252,0.1409999999999998,2.111,2.393
